,EMPLOYEE_ID,GENDER,ETHNICITY,JOB_STATUS,DEPARTMENT_TITLE,DEPARTMENT_NBR,JOB_CLASS_TITLE,EMPLOYMENT_DATE,ANNUAL_ADDITIONAL_PAY,ANNUAL_BASE_RATE,ANNUAL_RATE
11977,51283,Male,Caucasian,Active,LOS ANGELES ZOO,8701,SR GARDENER,1986-07-13,0.0,63182.88,63182.88
4191,26121,Female,Caucasian,Active,LOS ANGELES ZOO,8701,GARDENER CARETAKER,1999-02-08,3104.07,56438.64,59542.71
5072,29382,Male,Black,Active,LOS ANGELES ZOO,8701,PARK SERVICES ATT II,1995-06-11,0.0,59340.96,59340.96
1207,29585,Female,Hispanic,Active,LOS ANGELES ZOO,8701,ADMINISTRATIVE CLERK,1999-09-30,0.0,53473.68,53473.68
37655,369734,Male,Caucasian,Active,LOS ANGELES ZOO,8701,BUILDING REPAIRER I,2015-02-09,0.0,49485.6,49485.6
48275,392375,Male,Hispanic,Active,LOS ANGELES ZOO,8701,PUB RELATIONS SPEC I,2017-10-23,0.0,48796.56,48796.56
7479,11095,Female,Black,Active,LOS ANGELES ZOO,8701,CUSTODIAN,1991-09-23,2439.31,44349.12,46788.43
21527,84920,Female,Hispanic,Active,LOS ANGELES ZOO,8701,PARK SERVICES ATT I,2003-09-14,0.0,41676.48,41676.48
4079,20076,Male,Black,Active,LOS ANGELES ZOO,8701,VOCATIONAL WORKER II,1989-03-07,0.0,34180.56,34180.56
18192,69459,Female,Hispanic,Active,LOS ANGELES ZOO,8701,SPECIAL PROG ASST II,2001-10-07,0.0,32071.68,32071.68
22353,93456,Female,Hispanic,Active,LOS ANGELES ZOO,8701,VOCATIONAL WORKER CUSTODIAN,2004-11-19,0.0,32029.92,32029.92
46383,389761,Female,Filipino,Active,LOCAL LIBRARY JOB PROGRAM,3508,MESSENGER CLERK,2017-08-07,0.0,32635.44,32635.44
18559,17670,Female,Black,Active,LIBRARY COMM,3509,COMMISSIONER,2002-04-02,0.0,104400.0,0.0
10445,52883,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,PR LIBRARIAN I,1967-10-09,0.0,121793.04,121793.04
1903,41857,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,SR LIBRARIAN,1980-05-11,0.0,104337.36,104337.36
1576,26636,Female,Asian,Active,LIBRARY - AS NEEDED,3502,PERSONNEL ANALYST,2017-07-24,0.0,100307.52,100307.52
13475,25055,Female,Hispanic,Active,LIBRARY - AS NEEDED,3502,COMMISSION EXEC ASST II,1975-06-23,0.0,100307.52,100307.52
8051,17541,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,PR PUBLIC RELATIONS REP,1988-07-11,0.0,97363.44,97363.44
94,11535,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,LIBRARIAN II,2017-04-17,0.0,88405.92,88405.92
8738,23564,Male,Asian,Active,LIBRARY - AS NEEDED,3502,LIBRARY ASST II,1968-01-08,0.0,77715.36,77715.36
2274,37738,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,ACCOUNTING CLERK,2015-06-01,0.0,69697.44,69697.44
22536,94217,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,LIBRARIAN I,2004-12-27,0.0,69488.64,69488.64
15437,53338,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,PUB RELATIONS SPEC II,1999-01-19,0.0,67296.24,67296.24
10378,29913,Female,Asian,Active,LIBRARY - AS NEEDED,3502,LIBRARY ASST I,2016-02-22,0.0,66001.68,66001.68
1779,42955,Female,Hispanic,Active,LIBRARY - AS NEEDED,3502,ADMINISTRATIVE CLERK,2017-07-10,0.0,53473.68,53473.68
6128,25374,Female,Hispanic,Active,LIBRARY - AS NEEDED,3502,LIBRARY CLERCAL ASST,1990-04-30,0.0,47376.72,47376.72
34197,350280,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,ADMIN INTERN,2017-02-06,0.0,45518.4,45518.4
14547,41561,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,MESSENGER CLERK,2015-07-13,0.0,41676.48,41676.48
44,17757,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,LIBRARY CLERCAL ASST I,1995-11-13,0.0,40256.64,40256.64
37800,370303,Male,Hispanic,Active,LIBRARY - AS NEEDED,3502,EVENT ATTENDANT,2017-08-07,0.0,36686.16,36686.16
39257,373664,Female,Hispanic,Active,LIBRARY - AS NEEDED,3502,GALLERY ATTENDANT-P/T,2017-03-24,0.0,30589.2,30589.2
34117,349323,Male,Other,Active,LIBRARY,3501,CITY LIBRARIAN,2012-08-20,0.0,242270.64,242270.64
1805,39328,Male,Asian,Active,LIBRARY,3501,PERSONNEL DIR III,1995-10-02,0.0,183472.56,183472.56
361,18656,Female,Caucasian,Active,LIBRARY,3501,CH MANAGEMENT ANALYST,1987-08-17,0.0,165870.72,165870.72
6635,56779,Male,Asian,Active,LIBRARY,3501,DIR OF SYSTEMS,1989-01-17,0.0,161423.28,161423.28
16617,48977,Female,Filipino,Active,LIBRARY,3501,SR MGMT ANALYST II,2005-02-26,0.0,146744.64,146744.64
824,24565,Female,Caucasian,Active,LIBRARY,3501,DIVISION LIBRARIAN,1987-10-13,0.0,144844.56,144844.56
39700,374430,Female,Caucasian,Active,LIBRARY,3501,ASST CITY LIBRARIAN,2015-09-21,0.0,144823.68,144823.68
11101,42661,Male,Caucasian,Active,LIBRARY,3501,DEVELPMNT & MRKTNG DIR,1991-11-25,0.0,144197.28,144197.28
9878,32097,Male,Asian,Active,LIBRARY,3501,DEPT CHIEF ACCT III,1987-06-01,0.0,141629.04,141629.04
7420,14759,Female,Caucasian,Active,LIBRARY,3501,PR LIBRARIAN II,1999-09-13,0.0,137745.36,137745.36
1281,13449,Female,Caucasian,Active,LIBRARY,3501,PR LIBRARIAN I,1997-11-12,0.0,121793.04,121793.04
24366,104731,Male,Asian,Active,LIBRARY,3501,SR SYSTEMS ANALYST II,2005-12-12,0.0,121396.32,121396.32
6741,58190,Male,Asian,Active,LIBRARY,3501,SYSTEMS PROGRAMMER II,2006-03-08,0.0,120143.52,120143.52
938,24371,Female,Black,Active,LIBRARY,3501,SR PERSONNEL ANALYST I,1991-06-30,0.0,120101.76,120101.76
6171,20876,Male,Asian,Active,LIBRARY,3501,SR SYSTEMS ANALYST I,1988-10-24,0.0,118661.04,118661.04
1295,21599,Female,Hispanic,Active,LIBRARY,3501,SR LIBRARIAN,1986-09-15,8607.78,104337.36,112945.14
3477,10142,Male,Asian,Active,LIBRARY,3501,SYSTEMS PROGRAMMER I,1998-09-14,0.0,111708.0,111708.0
18178,59510,Female,Black,Active,LIBRARY,3501,PR ACCOUNTANT II,1990-01-29,0.0,110643.12,110643.12
26175,285737,Female,Hispanic,Active,LIBRARY,3501,PROGRAMMER/ANALYST III,2006-09-05,0.0,107886.96,107886.96
20550,77239,Female,Caucasian,Active,LIBRARY,3501,PUB INFO DIRECTOR I,2003-01-06,0.0,107803.44,107803.44
4590,12227,Female,Asian,Active,LIBRARY,3501,LIBRARIAN III,1991-10-21,5287.34,96131.52,101418.86
8556,26850,Female,Filipino,Active,LIBRARY,3501,MANAGEMENT ANALYST,1980-01-04,0.0,100307.52,100307.52
11936,43738,Female,Filipino,Active,LIBRARY,3501,SYSTEMS ANALYST,2003-05-20,0.0,100307.52,100307.52
19985,74309,Female,Asian,Active,LIBRARY,3501,SR ACCOUNTANT II,2002-08-12,0.0,98950.32,98950.32
449,19971,Male,Black,Active,LIBRARY,3501,PAYROLL SUPERVISOR II,1982-02-01,0.0,96966.72,96966.72
141,11865,Female,Asian,Active,LIBRARY,3501,LIBRARIAN II,1996-01-16,4862.43,88405.92,93268.35
7289,15629,Female,Black,Active,LIBRARY,3501,EXEC ADMIN ASST III,1990-06-25,0.0,92519.28,92519.28
6733,57962,Female,Hispanic,Active,LIBRARY,3501,COMMISSION EXEC ASST II,1994-01-23,0.0,92477.52,92477.52
16389,18482,Female,Black,Active,LIBRARY,3501,PR PUBLIC RELATIONS REP,1999-02-01,0.0,92226.96,92226.96
9876,33432,Female,Filipino,Active,LIBRARY,3501,SR ACCOUNTANT I,2015-03-03,0.0,86568.48,86568.48
2446,51822,Female,Hispanic,Active,LIBRARY,3501,PERS RECORDS SUPV,1997-11-24,0.0,82079.28,82079.28
12641,50681,Male,Asian,Active,LIBRARY,3501,LIBRARY ASST II,1987-07-20,4274.4,77715.36,81989.76
6544,58689,Female,Hispanic,Active,LIBRARY,3501,PAYROLL SUPERVISOR I,2006-04-16,0.0,79385.76,79385.76
9321,29326,Female,Hispanic,Active,LIBRARY,3501,PR CLERK,1984-03-19,0.0,79156.08,79156.08
3824,58480,Male,Filipino,Active,LIBRARY,3501,ACCOUNTANT,2000-11-20,0.0,78696.72,78696.72
32854,340311,Male,Hispanic,Active,LIBRARY,3501,LIBRARIAN I,2011-07-05,3821.82,69488.64,73310.46
28090,300644,Female,Other,Active,LIBRARY,3501,GRAPHICS DESIGNER II,2007-07-16,0.0,72203.04,72203.04
6972,18878,Female,Hispanic,Active,LIBRARY,3501,SECRETARY,1987-02-02,0.0,71722.8,71722.8
9173,24486,Female,Asian,Active,LIBRARY,3501,ACCOUNTING CLERK,1985-09-23,0.0,69697.44,69697.44
8388,20000,Male,Hispanic,Active,LIBRARY,3501,LIBRARY ASST I,1987-07-06,3629.99,66001.68,69631.67
39701,374432,Female,Caucasian,Active,LIBRARY,3501,PUB RELATIONS SPEC II,2015-09-21,0.0,69154.56,69154.56
32656,337037,Female,Filipino,Active,LIBRARY,3501,PERSONNEL ANALYST,2015-05-09,0.0,68611.68,68611.68
8200,25599,Male,Hispanic,Active,LIBRARY,3501,STOREKEEPER II,1996-04-22,0.0,66001.68,66001.68
5471,29428,Male,Hispanic,Active,LIBRARY,3501,DELIVERY DRIVER III,2000-05-08,0.0,61261.92,61261.92
42501,381788,Female,Caucasian,Active,LIBRARY,3501,VOLUNTEER COORDINATOR,2016-10-17,0.0,59779.44,59779.44
4216,53635,Male,Hispanic,Active,LIBRARY,3501,ART INSTRUCTOR,2007-02-20,0.0,59633.28,59633.28
3304,50443,Female,Hispanic,Active,LIBRARY,3501,ADMINISTRATIVE CLERK,1996-06-24,5881.9,53473.68,59355.58
6339,61830,Male,Asian,Active,LIBRARY,3501,WAREHOUSE & T/R WKR II,2001-05-07,0.0,59132.16,59132.16
27228,290556,Male,Asian,Active,LIBRARY,3501,SYSTEMS AIDE,2006-12-11,0.0,57420.0,57420.0
15158,58895,Male,Hispanic,Active,LIBRARY,3501,SR EVENT ATTENDANT,2001-04-10,0.0,57148.56,57148.56
2323,35417,Male,Black,Active,LIBRARY,3501,DELIVERY DRIVER II,2001-04-16,0.0,56689.2,56689.2
14598,31598,Female,Caucasian,Active,LIBRARY,3501,LIBRARY CLERCAL ASST I,1998-10-13,1413.05,51385.68,52798.73
23225,97897,Female,Black,Active,LIBRARY,3501,MANAGEMENT ASSISTANT,2015-12-14,0.0,50132.88,50132.88
30326,312030,Female,Hispanic,Active,LIBRARY,3501,SR ADMINISTRATIVE CLERK,2008-05-11,0.0,47669.04,47669.04
838,28090,Male,Hispanic,Active,LIBRARY,3501,EVENT ATTENDANT,2001-04-10,0.0,44349.12,44349.12
13852,60809,Female,Caucasian,Active,LIBRARY,3501,MESSENGER CLERK,1996-10-28,2292.1,41676.48,43968.58
31739,325003,Male,Two or More Races,Active,LIBRARY,3501,OFFICE TRAINEE ADMIN CLERK,2017-09-18,0.0,36581.76,36581.76
32059,329832,Male,Asian,Active,LIBRARY,3501,PARKING ATTENDANT I,2015-02-23,850.34,30923.28,31773.62
36355,365189,Female,Asian,Active,LAFPP - AS NEEDED,5252,RELIEF RETIRE WORKER,2014-06-03,0.0,34097.04,34097.04
13040,61157,Male,Hispanic,Active,L A CONVTN CTR EXMPT AS NEEDED,4003,MAINT & CONSTR HELPER,1995-05-08,1151.79,41885.28,43037.07
3276,45386,Female,Caucasian,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,SR SALES REP II,1981-08-03,0.0,121793.04,121793.04
3986,57755,Female,Asian,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,DATA BASE ARCHITECT,1989-12-10,0.0,103710.96,103710.96
32004,327887,Female,Caucasian,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,EVENT SERVS COORD I,2009-10-14,0.0,62138.88,62138.88
4926,37467,Female,Hispanic,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,ADMINISTRATIVE CLERK,1998-01-15,1091.5,39692.88,40784.38
31974,327748,Female,Hispanic,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,GUEST SERVICES REP,2009-10-07,0.0,39442.32,39442.32
19046,70386,Male,Asian,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,PARKING ATTENDANT I,2001-12-05,850.34,30923.28,31773.62
13739,59967,Male,Hispanic,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,EVENT ATTENDANT II,2009-10-27,0.0,31278.24,31278.24
25498,106371,Female,Hispanic,Active,L A CONVENTION CTR COMM,4009,COMMISSIONER,2006-01-18,0.0,52200.0,52200.0
38138,55222,Male,Asian,Active,L A CONVENTION CENTER,4001,EXECUTIVE DIRECTOR CONVENTION CTR,2011-01-03,0.0,270020.16,270020.16
11908,43462,Male,Caucasian,Active,L A CONVENTION CENTER,4001,ASST GM CONVENTION CTR,1985-01-07,9631.68,175120.56,184752.24
7623,20187,Male,Caucasian,Active,L A CONVENTION CENTER,4001,CONV CTR BLDG SUPT II,2003-07-20,0.0,157602.24,157602.24
4422,17927,Male,Caucasian,Active,L A CONVENTION CENTER,4001,BUILD REPAIRER SUPVR,1986-10-14,0.0,103815.36,103815.36
24478,105062,Female,Caucasian,Active,L A CONVENTION CENTER,4001,MANAGEMENT ANALYST,2005-12-28,0.0,100307.52,100307.52
2023,34899,Female,Caucasian,Active,L A CONVENTION CENTER,4001,COMMISSION EXEC ASST II,2000-07-17,0.0,95004.0,95004.0
9178,25755,Female,Filipino,Active,L A CONVENTION CENTER,4001,EXEC ADMIN ASST III,1990-01-22,0.0,92519.28,92519.28
31426,322126,Male,Caucasian,Active,L A CONVENTION CENTER,4001,SR MGMT ANALYST I,2009-02-01,0.0,85545.36,85545.36
9903,35637,Female,Caucasian,Active,L A CONVENTION CENTER,4001,ELECTRCL CRAFT HELPER,1993-09-12,0.0,61992.72,0.0
20509,77876,Male,Hispanic,Active,ITA - TELECOMMUNICATIONS,8301,TELECOM REG OFFICER III,2003-01-27,0.0,154136.16,154136.16
3217,45332,Male,Asian,Active,ITA - TELECOMMUNICATIONS,8301,CABLE TV PRODUCT MGR III,2000-04-10,0.0,148623.84,148623.84
43038,233680,Female,Asian,Active,ITA - TELECOMMUNICATIONS,8301,CABLE TV PRODUCT MGR II,2016-07-06,0.0,114422.4,114422.4
14143,20426,Male,Caucasian,Active,ITA - TELECOMMUNICATIONS,8301,TELEVISION ENGINEER,2015-05-19,0.0,108555.12,108555.12
282,12607,Male,Caucasian,Active,ITA - TELECOMMUNICATIONS,8301,VIDEO TECHNICIAN II,2000-12-04,0.0,87716.88,87716.88
2492,51574,Male,Hispanic,Active,ITA - TELECOMMUNICATIONS,8301,COMPUTER GRAPHIC ART II,2000-05-15,0.0,82684.8,82684.8
16410,12334,Female,Caucasian,Active,ITA - TELECOMMUNICATIONS,8301,CHANNEL TRAFFIC COORD,1992-04-13,0.0,79156.08,79156.08
15401,47172,Male,Hispanic,Active,ITA - TELECOMMUNICATIONS,8301,COUNCLPH/VOICEMAIL TECH,1996-07-01,0.0,78634.08,78634.08
5061,29061,Female,American Indian,Active,ITA - TELECOMMUNICATIONS,8301,SR ADMINISTRATIVE CLERK,1994-08-21,0.0,66001.68,66001.68
39447,373984,Female,Black,Active,ITA - TELECOMMUNICATIONS,8301,PUB RELATIONS SPEC II,2015-08-19,0.0,65500.56,65500.56
1670,39772,Male,Hispanic,Active,INFO TECHNOLOGY AGENCY,2701,DIR OF SYSTEMS,1990-05-21,0.0,175120.56,175120.56
6667,55973,Female,Caucasian,Active,INFO TECHNOLOGY AGENCY,2701,INFO SYSTEM MGR II,1995-12-03,0.0,175120.56,175120.56
35314,358720,Female,Caucasian,Active,INFO TECHNOLOGY AGENCY,2701,311 DIRECTOR,2013-07-29,0.0,161423.28,161423.28
2851,56804,Male,Asian,Active,INFO TECHNOLOGY AGENCY,2701,INFO SYSTEM MGR I,1993-05-17,0.0,158500.08,158500.08
5936,48919,Male,Asian,Active,INFO TECHNOLOGY AGENCY,2701,SR SYSTEMS ANALYST II,1994-07-11,0.0,146765.52,146765.52
593,20048,Male,Asian,Active,INFO TECHNOLOGY AGENCY,2701,SYSTEMS PROGRAMMER III,1985-09-01,0.0,145116.0,145116.0
9747,39941,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,DATA BASE ARCHITECT,1988-05-23,0.0,139791.6,139791.6
92,11492,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,SYSTEMS PROGRAMMER II,1988-07-04,0.0,133924.32,133924.32
146,11945,Male,Asian,Active,INFO TECHNOLOGY AGENCY,2701,PROGRAMMER/ANALYST V,1985-12-01,0.0,125718.48,125718.48
8791,28317,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,SYSTEMS PROGRAMMER I,1990-10-22,0.0,124507.44,124507.44
2584,53526,Male,Caucasian,Active,INFO TECHNOLOGY AGENCY,2701,SR SYSTEMS ANALYST I,1999-02-01,0.0,118661.04,118661.04
16110,56613,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,SR MGMT ANALYST I,2000-06-04,0.0,118473.12,118473.12
1578,26666,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,PROGRAMMER/ANALYST IV,1988-10-24,0.0,116698.32,116698.32
14650,40122,Male,Caucasian,Active,INFO TECHNOLOGY AGENCY,2701,INFO SYS OPER MGR II,1990-11-19,0.0,110914.56,110914.56
25959,106708,Male,Other,Active,INFO TECHNOLOGY AGENCY,2701,GRAPHICS SUPERVISOR I,2006-03-06,0.0,108930.96,108930.96
1530,40294,Male,Hispanic,Active,INFO TECHNOLOGY AGENCY,2701,PROGRAMMER/ANALYST III,1993-05-17,0.0,107886.96,107886.96
4307,28644,Male,Black,Active,INFO TECHNOLOGY AGENCY,2701,INFO SYS OPER MGR I,1979-05-07,0.0,105068.16,105068.16
40892,376887,Male,Asian,Active,INFO TECHNOLOGY AGENCY,2701,SYSTEMS ANALYST,2016-03-21,0.0,95004.0,95004.0
9629,32048,Male,Filipino,Active,INFO TECHNOLOGY AGENCY,2701,SR COMPUTER OPERATOR II,1983-04-18,4833.72,87883.92,92717.64
40103,375149,Male,Asian,Active,INFO TECHNOLOGY AGENCY,2701,APPLICATIONS PROGRAMMER,2015-11-19,0.0,84334.32,84334.32
4172,40276,Male,Asian,Active,INFO TECHNOLOGY AGENCY,2701,GRAPHICS DESIGNER II,2007-07-23,0.0,82684.8,82684.8
19939,74204,Male,Unknown,Leave,INFO TECHNOLOGY AGENCY,2701,SR COMPUTER OPERATOR I,2002-07-29,4112.32,74771.28,78883.6
3870,61246,Male,Filipino,Active,INFO TECHNOLOGY AGENCY,2701,SR DATA PROCESS TECH I,1993-05-16,0.0,76462.56,76462.56
19651,73942,Female,Hispanic,Active,INFO TECHNOLOGY AGENCY,2701,COMMUN INFO REP II,2002-07-15,0.0,62514.72,62514.72
35540,360896,Male,Hispanic,Active,INFO TECHNOLOGY AGENCY,2701,DATA PROCESS TECH II,2015-09-13,3222.31,58589.28,61811.59
31296,318055,Male,Filipino,Active,INFO TECHNOLOGY AGENCY,2701,DATA PROCESS TECH I,2016-02-08,2523.09,45873.36,48396.45
35530,360784,Male,Caucasian,Active,I T A AS NEEDED,2702,STUDENT PROF WORKER,2013-11-13,0.0,37145.52,37145.52
43844,383111,Female,Caucasian,Active,I T A AS NEEDED,2702,STUDENT WORKER,2016-12-13,0.0,31090.32,31090.32
9982,32567,Male,Caucasian,Active,I T A - HIRING HALL,2791,COMMUN ELECTRICN I  - H,2014-04-21,0.0,76462.56,76462.56
38570,89066,Male,Caucasian,Active,I T A - GENERAL ADMIN,2704,GEN MGR INFO TECH AGNCY,2004-05-03,0.0,255759.12,255759.12
366,18726,Female,Asian,Active,I T A - GENERAL ADMIN,2704,ASST GM INFO TECH AGENCY,1985-03-31,0.0,200531.52,200531.52
8664,35439,Female,Filipino,Active,I T A - GENERAL ADMIN,2704,SR MGMT ANALYST II,1999-09-27,0.0,146744.64,146744.64
9681,30991,Female,Asian,Active,I T A - GENERAL ADMIN,2704,PR ACCOUNTANT II,1994-10-17,0.0,120039.12,120039.12
1770,38174,Female,Asian,Active,I T A - GENERAL ADMIN,2704,SR MGMT ANALYST I,1979-10-30,0.0,118473.12,118473.12
1240,20647,Male,Asian,Active,I T A - GENERAL ADMIN,2704,MANAGEMENT ANALYST,1989-03-13,0.0,100307.52,100307.52
5988,35990,Female,Hispanic,Active,I T A - GENERAL ADMIN,2704,EXEC ADMIN ASST III,1994-11-14,0.0,92519.28,92519.28
2545,52250,Female,Black,Active,I T A - GENERAL ADMIN,2704,EXEC ADMIN ASST II,1980-04-23,0.0,81766.08,81766.08
4485,18245,Female,Asian,Active,I T A - GENERAL ADMIN,2704,ACCOUNTING CLERK,1987-04-07,0.0,69697.44,69697.44
43112,55065,Female,Hispanic,Active,I T A - GENERAL ADMIN,2704,SR ADMINISTRATIVE CLERK,1987-11-30,0.0,66001.68,66001.68
37994,371133,Male,Asian,Active,I T A - GENERAL ADMIN,2704,MANAGEMENT ASSISTANT,2016-04-03,0.0,54392.4,54392.4
39367,373501,Female,Asian,Active,I T A - GENERAL ADMIN,2704,ADMINISTRATIVE CLERK,2016-04-18,0.0,46708.56,46708.56
4297,12929,Male,Black,Active,I T A - COMMUNICATION,2703,DIR OF COMMUNICATN SVCS,1988-12-27,0.0,175120.56,175120.56
9820,33068,Male,Asian,Active,I T A - COMMUNICATION,2703,SR COMMUN ENGINEER,1991-05-02,0.0,149981.04,149981.04
15679,53626,Male,Asian,Active,I T A - COMMUNICATION,2703,SR SYSTEMS ANALYST II,1989-07-03,0.0,146765.52,146765.52
2837,47635,Female,Asian,Active,I T A - COMMUNICATION,2703,COMMUN ENGINEER,1997-02-16,0.0,127555.92,127555.92
6557,64053,Male,Asian,Active,I T A - COMMUNICATION,2703,COMMUN ENGRG ASSOC IV,2001-06-11,0.0,127555.92,127555.92
21807,92752,Male,Caucasian,Active,I T A - COMMUNICATION,2703,SR AVIONICS SPECIALIST,2004-10-04,14872.04,110162.88,125034.92
11881,49151,Male,Hispanic,Active,I T A - COMMUNICATION,2703,SR MGMT ANALYST I,1997-01-06,0.0,118473.12,118473.12
2200,30375,Male,Caucasian,Active,I T A - COMMUNICATION,2703,COMMUN ENGRG ASSOC III,1999-10-18,0.0,117345.6,117345.6
469,20900,Male,Asian,Active,I T A - COMMUNICATION,2703,SR COMMUN ELECTRCN SUPV,1981-06-08,5846.4,106300.08,112146.48
6429,43493,Male,Hispanic,Active,I T A - COMMUNICATION,2703,COMMUN ELECTRICIAN SUPV,2000-03-14,8361.4,101351.52,109712.92
3499,48399,Female,Asian,Active,I T A - COMMUNICATION,2703,COMMUN ENGRG ASSOC II,1999-03-15,0.0,105444.0,105444.0
12280,46059,Male,Caucasian,Active,I T A - COMMUNICATION,2703,SR COMMUN ELECTRICIAN,1985-11-24,7989.47,96841.44,104830.91
38735,79569,Male,Caucasian,Active,I T A - COMMUNICATION,2703,COMMUN ELECTRICIAN,2003-03-24,12129.98,88218.0,100347.98
26102,279694,Male,Caucasian,Active,I T A - COMMUNICATION,2703,AVIONICS SPECIALIST,2006-04-03,0.0,100328.4,100328.4
39558,374022,Male,Other,Active,I T A - COMMUNICATION,2703,COMMUN ENGRG ASSOC I,2015-08-24,0.0,91746.72,91746.72
19649,73935,Female,Hispanic,Active,I T A - COMMUNICATION,2703,CH COMMUNICATIONS OPER,2002-07-15,0.0,88468.56,88468.56
10090,34931,Female,Hispanic,Active,I T A - COMMUNICATION,2703,SR COMMUN OPERATOR I,1986-05-18,0.0,75439.44,75439.44
10833,47472,Female,Black,Active,I T A - COMMUNICATION,2703,COMMUN INFO REP III,1995-07-24,0.0,71033.76,71033.76
8905,24101,Female,Black,Active,I T A - COMMUNICATION,2703,COMMUN INFO REP II,1985-10-15,0.0,66001.68,66001.68
9759,31658,Female,Hispanic,Active,I T A - COMMUNICATION,2703,SR ADMINISTRATIVE CLERK,1989-08-21,0.0,66001.68,66001.68
4048,24070,Female,Black,Active,I T A - COMMUNICATION,2703,ADMINISTRATIVE CLERK,1984-01-09,0.0,53473.68,53473.68
46529,387988,Female,Hispanic,Active,I T A - COMMUNICATION,2703,COMMUN INFO REP I,2017-06-12,1146.57,41697.36,42843.93
4406,17273,Male,Caucasian,Leave,HYPERION TREAT PLANT,7007,W/WTR TRMT MECH I,1986-10-05,0.0,0.0,0.0
9450,27800,Male,Hispanic,Leave,HYPERION TREAT PLANT,7007,PAINTER,1986-08-03,0.0,0.0,0.0
15759,62107,Male,Caucasian,Leave,HYPERION TREAT PLANT,7007,W/WTR TRMT ELEC I,2001-05-07,0.0,0.0,0.0
16705,42453,Male,Asian,Active,HOUSING SYSTEM DIV,3908,DIR OF SYSTEMS,2005-04-03,0.0,175120.56,175120.56
2327,36168,Female,Caucasian,Active,HOUSING SYSTEM DIV,3908,SR SYSTEMS ANALYST II,1982-07-12,0.0,146765.52,146765.52
3450,11077,Male,Caucasian,Active,HOUSING SYSTEM DIV,3908,DATA BASE ARCHITECT,1989-07-10,0.0,139791.6,139791.6
25650,281419,Male,Asian,Active,HOUSING SYSTEM DIV,3908,SYSTEMS PROGRAMMER II,2006-05-30,0.0,133924.32,133924.32
37188,368738,Male,Asian,Active,HOUSING SYSTEM DIV,3908,PROGRAMMER/ANALYST V,2014-11-17,0.0,125718.48,125718.48
42039,377595,Male,Asian,Active,HOUSING SYSTEM DIV,3908,PROGRAMMER/ANALYST IV,2016-05-02,0.0,116698.32,116698.32
40059,374994,Male,Asian,Active,HOUSING SYSTEM DIV,3908,PROGRAMMER/ANALYST III,2015-11-02,0.0,105005.52,105005.52
274,17426,Female,Asian,Active,HOUSING SYSTEM DIV,3908,SYSTEMS ANALYST,1996-05-13,0.0,100307.52,100307.52
493,15441,Female,Black,Active,HOUSING SYSTEM DIV,3908,SR ADMINISTRATIVE CLERK,1996-06-10,0.0,66001.68,66001.68
46729,388372,Male,Asian,Active,HOUSING SYSTEM DIV,3908,APPLICATIONS PROGRAMMER,2017-06-26,0.0,57691.44,57691.44
28457,52384,Female,Caucasian,Active,HOUSING STRATEGIES & SERVICES,3925,DIR OF HOUSING,2007-04-09,0.0,175120.56,175120.56
1585,35735,Male,Hispanic,Active,HOUSING STRATEGIES & SERVICES,3925,REHAB PROJECT COORD II,1994-03-07,0.0,137515.68,137515.68
12435,55271,Female,Hispanic,Active,HOUSING STRATEGIES & SERVICES,3925,FINANCE DEV OFFICER II,1993-08-30,0.0,137515.68,137515.68
1180,32396,Male,Black,Active,HOUSING STRATEGIES & SERVICES,3925,REHAB PROJECT COORD I,2000-05-01,0.0,128140.56,128140.56
6760,65302,Male,Hispanic,Active,HOUSING STRATEGIES & SERVICES,3925,FINANCE DEV OFFICER I,2001-07-16,0.0,128140.56,128140.56
15322,39190,Male,Filipino,Active,HOUSING STRATEGIES & SERVICES,3925,REHAB CONSTR SPEC II,1990-02-26,9145.44,110851.92,119997.36
10963,41427,Male,Caucasian,Active,HOUSING STRATEGIES & SERVICES,3925,MANAGEMENT ANALYST,1997-10-06,0.0,100307.52,100307.52
29196,303668,Male,Caucasian,Active,HOUSING STRATEGIES & SERVICES,3925,MATL TST TECHNICIAN I,2007-10-01,0.0,72516.24,72516.24
